"Year","Month","Volume.Filtered","Taxa","Count","Density","New_Year","New_Month","Year_Start"
2016,1,28.78,"Parophrys.vetulus",40,1.38985406532314,2015,7,"July"
2016,1,21.56,"Parophrys.vetulus",40,1.85528756957328,2015,7,"July"
2016,2,176.57,"Parophrys.vetulus",148,0.838194483774141,2015,8,"July"
2016,2,167.81,"Parophrys.vetulus",3,0.0178773613014719,2015,8,"July"
2016,2,41.96,"Parophrys.vetulus",50,1.19161105815062,2015,8,"July"
2016,2,62.12,"Parophrys.vetulus",6,0.0965872504829363,2015,8,"July"
2016,3,48.59,"Parophrys.vetulus",1,0.0205803663305207,2015,9,"July"
2016,3,39.23,"Parophrys.vetulus",5,0.12745347947999,2015,9,"July"
2016,3,52.33,"Parophrys.vetulus",1,0.0191094974202178,2015,9,"July"
2016,3,55.85,"Parophrys.vetulus",1,0.017905102954342,2015,9,"July"
2016,4,37.63,"Parophrys.vetulus",1,0.0265745415891576,2015,10,"July"
2016,5,35.23,"Parophrys.vetulus",1,0.0283848992336077,2015,11,"July"
2016,10,27.05,"Parophrys.vetulus",1,0.0369685767097967,2016,4,"July"
2016,11,61.79,"Parophrys.vetulus",18,0.291309273345202,2016,5,"July"
2016,11,48.76,"Parophrys.vetulus",2,0.0410172272354389,2016,5,"July"
2016,12,51.58,"Parophrys.vetulus",2,0.0387747188832881,2016,6,"July"
2016,12,49.65,"Parophrys.vetulus",1,0.0201409869083585,2016,6,"July"
2017,1,34.65,"Parophrys.vetulus",5,0.144300144300144,2016,7,"July"
2017,1,40.32,"Parophrys.vetulus",2,0.0496031746031746,2016,7,"July"
2017,2,41.03,"Parophrys.vetulus",42,1.02364123811845,2016,8,"July"
2017,2,37.68,"Parophrys.vetulus",18,0.477707006369427,2016,8,"July"
2017,2,69.34,"Parophrys.vetulus",4,0.0576867608883761,2016,8,"July"
2017,2,86.4,"Parophrys.vetulus",35,0.405092592592593,2016,8,"July"
2017,2,116.02,"Parophrys.vetulus",28,0.241337700396483,2016,8,"July"
2017,2,119.03,"Parophrys.vetulus",4,0.0336049735360833,2016,8,"July"
2017,3,46.75,"Parophrys.vetulus",3,0.0641711229946524,2016,9,"July"
2017,3,50.76,"Parophrys.vetulus",1,0.0197005516154452,2016,9,"July"
2017,3,59.37,"Parophrys.vetulus",1,0.0168435236651507,2016,9,"July"
2017,4,36.53,"Parophrys.vetulus",2,0.0547495209416918,2016,10,"July"
2017,5,39.31,"Parophrys.vetulus",1,0.0254388196387688,2016,11,"July"
2017,10,34.04,"Parophrys.vetulus",4,0.117508813160987,2017,4,"July"
2017,10,51.64,"Parophrys.vetulus",8,0.154918667699458,2017,4,"July"
2017,12,31.01,"Parophrys.vetulus",1,0.0322476620445018,2017,6,"July"
2017,12,39.89,"Parophrys.vetulus",8,0.200551516670845,2017,6,"July"
2017,12,49.62,"Parophrys.vetulus",8,0.161225312374043,2017,6,"July"
2018,2,42.6,"Parophrys.vetulus",53,1.24413145539906,2017,8,"July"
2018,2,40.32,"Parophrys.vetulus",2,0.0496031746031746,2017,8,"July"
2018,2,40.63,"Parophrys.vetulus",12,0.295348264828944,2017,8,"July"
2018,2,36.4,"Parophrys.vetulus",3,0.0824175824175824,2017,8,"July"
2018,2,45.67,"Parophrys.vetulus",1,0.0218962119553317,2017,8,"July"
2018,3,28.81,"Parophrys.vetulus",14,0.485942381117668,2017,9,"July"
2018,3,37.29,"Parophrys.vetulus",3,0.080450522928399,2017,9,"July"
2018,3,34.45,"Parophrys.vetulus",1,0.0290275761973875,2017,9,"July"
2018,3,70.22,"Parophrys.vetulus",19,0.270578182853888,2017,9,"July"
2018,3,138.25,"Parophrys.vetulus",25,0.180831826401447,2017,9,"July"
2018,4,69.09,"Parophrys.vetulus",7,0.101317122593718,2017,10,"July"
2018,9,35.62,"Parophrys.vetulus",2,0.0561482313307131,2018,3,"July"
2018,9,27.09,"Parophrys.vetulus",1,0.0369139904023625,2018,3,"July"
2018,10,73.11,"Parophrys.vetulus",15,0.205170291341814,2018,4,"July"
2018,10,67.91,"Parophrys.vetulus",11,0.161979089972022,2018,4,"July"
2018,10,54.92,"Parophrys.vetulus",1,0.0182083029861617,2018,4,"July"
2018,11,53.21,"Parophrys.vetulus",6,0.112760759255779,2018,5,"July"
2018,11,54.34,"Parophrys.vetulus",14,0.257637099742363,2018,5,"July"
2018,11,43.79,"Parophrys.vetulus",1,0.0228362639872117,2018,5,"July"
2018,12,41.82,"Parophrys.vetulus",1,0.0239120038259206,2018,6,"July"
2018,12,42.22,"Parophrys.vetulus",1,0.0236854571293226,2018,6,"July"
2019,1,38.58,"Parophrys.vetulus",264,6.84292379471229,2018,7,"July"
2019,1,45.53,"Parophrys.vetulus",7,0.153744783659126,2018,7,"July"
2019,1,46.33,"Parophrys.vetulus",50,1.07921433196633,2018,7,"July"
2019,1,41.22,"Parophrys.vetulus",1,0.0242600679281902,2018,7,"July"
2019,2,39.65,"Parophrys.vetulus",3,0.0756620428751576,2018,8,"July"
2019,3,36.99,"Parophrys.vetulus",5,0.135171668018383,2018,9,"July"
2019,3,39.26,"Parophrys.vetulus",24,0.611309220580744,2018,9,"July"
2019,3,64.31,"Parophrys.vetulus",47,0.730835017882133,2018,9,"July"
2019,3,43.97,"Parophrys.vetulus",1,0.0227427791676143,2018,9,"July"
2019,3,70.12,"Parophrys.vetulus",1,0.0142612664004564,2018,9,"July"
2019,3,67.7,"Parophrys.vetulus",3,0.0443131462333826,2018,9,"July"
2019,9,89.73,"Parophrys.vetulus",1,0.0111445447453472,2019,3,"July"
2019,10,74.54,"Parophrys.vetulus",2,0.0268312315535283,2019,4,"July"
2019,10,97.97,"Parophrys.vetulus",3,0.0306216188629172,2019,4,"July"
2019,10,89.35,"Parophrys.vetulus",4,0.0447677672076105,2019,4,"July"
2019,11,44.66,"Parophrys.vetulus",2,0.0447828034034931,2019,5,"July"
2019,11,40.05,"Parophrys.vetulus",3,0.0749063670411985,2019,5,"July"
2019,12,55.0946,"Parophrys.vetulus",10,0.18150599151278,2019,6,"July"
2019,12,81.9309,"Parophrys.vetulus",4,0.048821628958061,2019,6,"July"
2020,2,37.2643,"Parophrys.vetulus",12,0.322024028359583,2019,8,"July"
2020,2,40.0925,"Parophrys.vetulus",168,4.19030990833697,2019,8,"July"
2020,2,37.35968,"Parophrys.vetulus",120,3.21201894662909,2019,8,"July"
2020,2,53.75676,"Parophrys.vetulus",172,3.19959759479552,2019,8,"July"
2020,2,56.3603,"Parophrys.vetulus",1,0.0177429857541567,2019,8,"July"
2020,3,71.56378,"Parophrys.vetulus",256,3.57722859245277,2019,9,"July"
2020,3,45.45378,"Parophrys.vetulus",3,0.066001111458717,2019,9,"July"
2020,3,51.5859,"Parophrys.vetulus",1,0.0193851420640136,2019,9,"July"
2020,4,52.26476,"Parophrys.vetulus",2,0.0382667020761217,2019,10,"July"
2020,4,53.54788,"Parophrys.vetulus",2,0.0373497512880062,2019,10,"July"
2020,10,77.32989,"Parophrys.vetulus",14,0.181042543833956,2020,4,"July"
2020,12,54.88284,"Parophrys.vetulus",3,0.05466189431888,2020,6,"July"
2021,1,56.2004329,"Parophrys.vetulus",4,0.071173828983086,2020,7,"July"
2021,1,59.51682408,"Parophrys.vetulus",61,1.02492027998682,2020,7,"July"
2021,1,69.30327752,"Parophrys.vetulus",9,0.129863987996855,2020,7,"July"
2021,2,33.7063123,"Parophrys.vetulus",13,0.385684434544327,2020,8,"July"
2021,2,54.62747166,"Parophrys.vetulus",52,0.95190200863856,2020,8,"July"
2021,3,52.48111568,"Parophrys.vetulus",10,0.190544729669512,2020,9,"July"
2021,3,77.71048415,"Parophrys.vetulus",4,0.0514731061548791,2020,9,"July"
2021,3,48.42086105,"Parophrys.vetulus",1,0.0206522556252642,2020,9,"July"
2021,3,81.67775585,"Parophrys.vetulus",4,0.04897294200083,2020,9,"July"
2021,4,9.5850182,"Parophrys.vetulus",1,0.104329483693625,2020,10,"July"
2021,5,36.81174,"Parophrys.vetulus",1,0.0271652467392196,2020,11,"July"
2021,10,40.67975,"Parophrys.vetulus",1,0.0245822552990124,2021,4,"July"
2021,11,43.37675,"Parophrys.vetulus",7,0.161376774424087,2021,5,"July"
2022,2,25.2495,"Parophrys.vetulus",6,0.237628467890453,2021,8,"July"
2022,2,53.63775,"Parophrys.vetulus",1,0.0186435859073134,2021,8,"July"
2022,2,53.8935,"Parophrys.vetulus",13,0.24121647322961,2021,8,"July"
2022,3,26.69875,"Parophrys.vetulus",3,0.112364811086661,2021,9,"July"
2022,4,47.752,"Parophrys.vetulus",2,0.0418830624895292,2021,10,"July"
2022,5,70.434,"Parophrys.vetulus",2,0.0283953772325865,2021,11,"July"
2022,12,42.7196,"Parophrys.vetulus",4,0.0936338355228045,2022,6,"July"
2023,1,39.1391,"Parophrys.vetulus",9,0.229949079053938,2022,7,"July"
2023,1,44.6292,"Parophrys.vetulus",41,0.918681042904645,2022,7,"July"
2023,2,55.5672,"Parophrys.vetulus",13,0.233950963877971,2022,8,"July"
2023,2,34.7646,"Parophrys.vetulus",22,0.632827646513983,2022,8,"July"
2023,2,164.7516,"Parophrys.vetulus",2,0.0121394875679508,2022,8,"July"
2023,2,152.841,"Parophrys.vetulus",8,0.0523419763021702,2022,8,"July"
2023,3,44.2673,"Parophrys.vetulus",7,0.158130267714543,2022,9,"July"
2023,3,46.5465,"Parophrys.vetulus",1,0.0214838924516344,2022,9,"July"
2023,3,41.6878,"Parophrys.vetulus",2,0.0479756667418285,2022,9,"July"
2023,4,101.2242,"Parophrys.vetulus",1,0.00987906054085881,2022,10,"July"
2023,5,45.353,"Parophrys.vetulus",1,0.0220492580424669,2022,11,"July"
1998,3,145.2,"Platichthys.stellatus",1,0.0068870523415978,1998,3,"January"
2000,4,290.75,"Platichthys.stellatus",4,0.0137575236457438,2000,4,"January"
2002,4,581.7,"Platichthys.stellatus",1,0.00171909919202338,2002,4,"January"
2002,4,28.71,"Platichthys.stellatus",1,0.0348310693138279,2002,4,"January"
2005,3,55.38,"Platichthys.stellatus",1,0.0180570603105814,2005,3,"January"
2007,3,73.28,"Platichthys.stellatus",3,0.040938864628821,2007,3,"January"
2008,2,81.44,"Platichthys.stellatus",1,0.012278978388998,2008,2,"January"
2010,3,52.99,"Platichthys.stellatus",1,0.0188714851858841,2010,3,"January"
2012,5,39.09764,"Platichthys.stellatus",1,0.0255769913478154,2012,5,"January"
2013,4,53.4,"Platichthys.stellatus",1,0.0187265917602996,2013,4,"January"
2015,3,34.9,"Platichthys.stellatus",1,0.0286532951289398,2015,3,"January"
2015,4,35.22,"Platichthys.stellatus",1,0.0283929585462805,2015,4,"January"
2017,2,69.34,"Platichthys.stellatus",1,0.014421690222094,2017,2,"January"
2019,3,36.99,"Platichthys.stellatus",3,0.08110300081103,2019,3,"January"
2019,3,64.31,"Platichthys.stellatus",1,0.0155496812315348,2019,3,"January"
2020,3,71.56378,"Platichthys.stellatus",2,0.0279470983785373,2020,3,"January"
2022,3,26.69875,"Platichthys.stellatus",1,0.0374549370288871,2022,3,"January"
1997,2,235.25,"Psettichthys.melanostictus",2,0.00850159404888417,1997,2,"January"
1997,4,227.5,"Psettichthys.melanostictus",1,0.0043956043956044,1997,4,"January"
1997,5,160.2824,"Psettichthys.melanostictus",1,0.00623898818585197,1997,5,"January"
1997,6,178.38,"Psettichthys.melanostictus",3,0.0168180289270098,1997,6,"January"
1997,6,259.17,"Psettichthys.melanostictus",1,0.00385847127368137,1997,6,"January"
1998,1,210.69,"Psettichthys.melanostictus",1,0.0047463097441739,1998,1,"January"
1998,3,85.2,"Psettichthys.melanostictus",1,0.0117370892018779,1998,3,"January"
1998,3,177.73,"Psettichthys.melanostictus",7,0.0393855848759354,1998,3,"January"
1998,3,200.35,"Psettichthys.melanostictus",2,0.00998253057149988,1998,3,"January"
1998,3,145.2,"Psettichthys.melanostictus",4,0.0275482093663912,1998,3,"January"
1998,3,219.74,"Psettichthys.melanostictus",7,0.0318558296168199,1998,3,"January"
1998,3,222.33,"Psettichthys.melanostictus",2,0.00899563711599874,1998,3,"January"
1998,4,317.98,"Psettichthys.melanostictus",4,0.0125794075099063,1998,4,"January"
1998,4,254.64,"Psettichthys.melanostictus",7,0.0274897895067546,1998,4,"January"
1998,4,275.32,"Psettichthys.melanostictus",7,0.0254249600464914,1998,4,"January"
1998,5,239.78,"Psettichthys.melanostictus",3,0.0125114688464426,1998,5,"January"
1998,6,237.84,"Psettichthys.melanostictus",1,0.00420450723175244,1998,6,"January"
1998,6,254.64,"Psettichthys.melanostictus",4,0.0157084511467169,1998,6,"January"
1998,9,134.45,"Psettichthys.melanostictus",1,0.00743770918557084,1998,9,"January"
1999,2,261.51,"Psettichthys.melanostictus",2,0.00764789109403082,1999,2,"January"
1999,3,303.96,"Psettichthys.melanostictus",6,0.019739439399921,1999,3,"January"
1999,4,275.51,"Psettichthys.melanostictus",3,0.0108888969547385,1999,4,"January"
1999,10,238.04,"Psettichthys.melanostictus",1,0.00420097462611326,1999,10,"January"
2000,2,248.44,"Psettichthys.melanostictus",1,0.00402511672838512,2000,2,"January"
2000,4,290.75,"Psettichthys.melanostictus",3,0.0103181427343078,2000,4,"January"
2000,6,265.37,"Psettichthys.melanostictus",3,0.0113049704186607,2000,6,"January"
2000,9,355,"Psettichthys.melanostictus",2,0.00563380281690141,2000,9,"January"
2000,10,54.22,"Psettichthys.melanostictus",1,0.0184433788270011,2000,10,"January"
2001,1,159.79,"Psettichthys.melanostictus",2,0.0125164278115026,2001,1,"January"
2001,1,67.7,"Psettichthys.melanostictus",2,0.0295420974889217,2001,1,"January"
2001,2,40.47,"Psettichthys.melanostictus",1,0.0247096614776378,2001,2,"January"
2001,2,78.75,"Psettichthys.melanostictus",4,0.0507936507936508,2001,2,"January"
2001,2,52.64,"Psettichthys.melanostictus",1,0.0189969604863222,2001,2,"January"
2001,3,65.71,"Psettichthys.melanostictus",1,0.0152183838076396,2001,3,"January"
2001,4,42.39,"Psettichthys.melanostictus",3,0.0707714083510262,2001,4,"January"
2001,4,65.61,"Psettichthys.melanostictus",1,0.0152415790275873,2001,4,"January"
2001,5,64.29,"Psettichthys.melanostictus",6,0.0933271115258983,2001,5,"January"
2001,7,64.91,"Psettichthys.melanostictus",1,0.0154059466954244,2001,7,"January"
2001,10,51.99,"Psettichthys.melanostictus",4,0.0769378726678207,2001,10,"January"
2001,10,42.84,"Psettichthys.melanostictus",5,0.11671335200747,2001,10,"January"
2001,11,55.81,"Psettichthys.melanostictus",2,0.0358358717075793,2001,11,"January"
2001,11,60.65,"Psettichthys.melanostictus",2,0.0329760923330585,2001,11,"January"
2002,3,44.61,"Psettichthys.melanostictus",10,0.224164985429276,2002,3,"January"
2002,3,25.77,"Psettichthys.melanostictus",1,0.0388048117966628,2002,3,"January"
2002,3,37.48,"Psettichthys.melanostictus",2,0.0533617929562433,2002,3,"January"
2002,3,58.35,"Psettichthys.melanostictus",1,0.0171379605826907,2002,3,"January"
2002,4,581.7,"Psettichthys.melanostictus",109,0.187381811930548,2002,4,"January"
2002,5,61.91,"Psettichthys.melanostictus",3,0.0484574382167663,2002,5,"January"
2002,5,2038.7,"Psettichthys.melanostictus",1,0.000490508657477804,2002,5,"January"
2002,7,68.77,"Psettichthys.melanostictus",1,0.014541224371092,2002,7,"January"
2003,3,70.58,"Psettichthys.melanostictus",1,0.014168319637291,2003,3,"January"
2003,3,67.49,"Psettichthys.melanostictus",5,0.0740850496369833,2003,3,"January"
2003,4,37.24,"Psettichthys.melanostictus",1,0.0268528464017186,2003,4,"January"
2003,4,67.47,"Psettichthys.melanostictus",6,0.0889284126278346,2003,4,"January"
2003,9,39.96,"Psettichthys.melanostictus",2,0.05005005005005,2003,9,"January"
2004,1,53.49,"Psettichthys.melanostictus",3,0.0560852495793606,2004,1,"January"
2004,3,41.14,"Psettichthys.melanostictus",3,0.0729217306757414,2004,3,"January"
2004,3,55.49,"Psettichthys.melanostictus",1,0.0180212650928095,2004,3,"January"
2004,5,300.672,"Psettichthys.melanostictus",7,0.0232811834823329,2004,5,"January"
2004,5,371.466,"Psettichthys.melanostictus",7,0.0188442549250806,2004,5,"January"
2004,5,67.14,"Psettichthys.melanostictus",1,0.0148942508191838,2004,5,"January"
2004,6,273.87,"Psettichthys.melanostictus",1,0.0036513674371052,2004,6,"January"
2005,1,48.03,"Psettichthys.melanostictus",2,0.0416406412658755,2005,1,"January"
2005,3,49.98,"Psettichthys.melanostictus",1,0.0200080032012805,2005,3,"January"
2005,3,55.38,"Psettichthys.melanostictus",2,0.0361141206211629,2005,3,"January"
2005,5,437.508,"Psettichthys.melanostictus",3,0.00685701747168052,2005,5,"January"
2005,8,58.22,"Psettichthys.melanostictus",1,0.0171762281003092,2005,8,"January"
2005,8,57.27,"Psettichthys.melanostictus",1,0.0174611489436005,2005,8,"January"
2006,2,72.88,"Psettichthys.melanostictus",2,0.0274423710208562,2006,2,"January"
2007,3,108.37,"Psettichthys.melanostictus",4,0.0369105841099935,2007,3,"January"
2009,2,36.23,"Psettichthys.melanostictus",4,0.110405741098537,2009,2,"January"
2010,2,34.96,"Psettichthys.melanostictus",14,0.40045766590389,2010,2,"January"
2010,2,39.24,"Psettichthys.melanostictus",5,0.127420998980632,2010,2,"January"
2010,2,36.22,"Psettichthys.melanostictus",6,0.165654334621756,2010,2,"January"
2010,2,35.93,"Psettichthys.melanostictus",6,0.166991372112441,2010,2,"January"
2010,2,35.43,"Psettichthys.melanostictus",2,0.0564493367202935,2010,2,"January"
2010,2,36.84,"Psettichthys.melanostictus",3,0.0814332247557003,2010,2,"January"
2010,3,52.99,"Psettichthys.melanostictus",4,0.0754859407435365,2010,3,"January"
2010,3,51.61,"Psettichthys.melanostictus",15,0.290641348575857,2010,3,"January"
2010,3,53.28,"Psettichthys.melanostictus",2,0.0375375375375375,2010,3,"January"
2010,4,42.93,"Psettichthys.melanostictus",2,0.0465874679711158,2010,4,"January"
2010,5,47.83,"Psettichthys.melanostictus",2,0.0418147606104955,2010,5,"January"
2010,5,41.29,"Psettichthys.melanostictus",3,0.0726568176313877,2010,5,"January"
2010,6,90.8504,"Psettichthys.melanostictus",7,0.0770497433142837,2010,6,"January"
2010,6,39.7098,"Psettichthys.melanostictus",1,0.02518270049207,2010,6,"January"
2010,8,31.2312,"Psettichthys.melanostictus",6,0.192115576730961,2010,8,"January"
2011,1,34.593,"Psettichthys.melanostictus",3,0.0867227473766369,2011,1,"January"
2011,1,44.4366,"Psettichthys.melanostictus",3,0.0675119158531481,2011,1,"January"
2011,2,45.24,"Psettichthys.melanostictus",1,0.02210433244916,2011,2,"January"
2012,3,48.59,"Psettichthys.melanostictus",5,0.102901831652603,2012,3,"January"
2012,5,34.02,"Psettichthys.melanostictus",2,0.0587889476778366,2012,5,"January"
2012,6,40.64,"Psettichthys.melanostictus",5,0.123031496062992,2012,6,"January"
2012,6,46.8065,"Psettichthys.melanostictus",1,0.0213645540683452,2012,6,"January"
2012,6,46.52,"Psettichthys.melanostictus",5,0.107480653482373,2012,6,"January"
2012,6,55.43,"Psettichthys.melanostictus",1,0.0180407721450478,2012,6,"January"
2012,7,29.50894,"Psettichthys.melanostictus",1,0.0338880352869334,2012,7,"January"
2012,7,52.15,"Psettichthys.melanostictus",1,0.0191754554170662,2012,7,"January"
2013,1,41.4626,"Psettichthys.melanostictus",3,0.0723543627268912,2013,1,"January"
2013,2,37.03588,"Psettichthys.melanostictus",4,0.108003374025405,2013,2,"January"
2013,3,69.94,"Psettichthys.melanostictus",3,0.0428939090649128,2013,3,"January"
2013,4,35.08024,"Psettichthys.melanostictus",4,0.114024305420944,2013,4,"January"
2013,7,47.38258,"Psettichthys.melanostictus",3,0.0633144079533027,2013,7,"January"
2013,8,36.763,"Psettichthys.melanostictus",4,0.108805048554253,2013,8,"January"
2013,11,32.33628,"Psettichthys.melanostictus",1,0.030925016730434,2013,11,"January"
2013,12,38.32448,"Psettichthys.melanostictus",1,0.0260929828663037,2013,12,"January"
2013,12,51.42,"Psettichthys.melanostictus",1,0.0194476857253987,2013,12,"January"
2014,2,44.78,"Psettichthys.melanostictus",1,0.0223313979455114,2014,2,"January"
2014,6,37.43,"Psettichthys.melanostictus",6,0.160299225220411,2014,6,"January"
2014,7,33.31,"Psettichthys.melanostictus",2,0.0600420294205944,2014,7,"January"
2014,7,38.6,"Psettichthys.melanostictus",3,0.077720207253886,2014,7,"January"
2014,9,37.17,"Psettichthys.melanostictus",1,0.0269034167339252,2014,9,"January"
2014,10,49.14,"Psettichthys.melanostictus",5,0.101750101750102,2014,10,"January"
2015,1,40.05,"Psettichthys.melanostictus",1,0.0249687890137328,2015,1,"January"
2015,1,37.9,"Psettichthys.melanostictus",1,0.0263852242744063,2015,1,"January"
2015,2,43.04,"Psettichthys.melanostictus",21,0.487918215613383,2015,2,"January"
2015,2,61.21,"Psettichthys.melanostictus",6,0.0980231988237216,2015,2,"January"
2015,2,51.54,"Psettichthys.melanostictus",3,0.0582072176949942,2015,2,"January"
2015,2,39.3,"Psettichthys.melanostictus",1,0.0254452926208651,2015,2,"January"
2015,2,49.51,"Psettichthys.melanostictus",8,0.161583518481115,2015,2,"January"
2015,2,51.89,"Psettichthys.melanostictus",2,0.0385430718828291,2015,2,"January"
2015,3,34.9,"Psettichthys.melanostictus",44,1.26074498567335,2015,3,"January"
2015,3,45.88,"Psettichthys.melanostictus",15,0.326939843068875,2015,3,"January"
2015,3,63.73,"Psettichthys.melanostictus",4,0.0627647889533971,2015,3,"January"
2015,3,38.61,"Psettichthys.melanostictus",9,0.233100233100233,2015,3,"January"
2015,3,43.69,"Psettichthys.melanostictus",1,0.0228885328450446,2015,3,"January"
2015,4,35.22,"Psettichthys.melanostictus",1,0.0283929585462805,2015,4,"January"
2015,4,39.42,"Psettichthys.melanostictus",5,0.126839167935058,2015,4,"January"
2015,4,43.77,"Psettichthys.melanostictus",1,0.0228466986520448,2015,4,"January"
2015,4,16.65,"Psettichthys.melanostictus",19,1.14114114114114,2015,4,"January"
2015,4,65.33,"Psettichthys.melanostictus",8,0.122455227307516,2015,4,"January"
2015,4,55.74,"Psettichthys.melanostictus",7,0.125583064226767,2015,4,"January"
2015,5,38.02,"Psettichthys.melanostictus",6,0.157811678064177,2015,5,"January"
2015,5,47.2,"Psettichthys.melanostictus",2,0.0423728813559322,2015,5,"January"
2015,6,36.98,"Psettichthys.melanostictus",1,0.0270416441319632,2015,6,"January"
2015,6,53.99,"Psettichthys.melanostictus",1,0.0185219485089831,2015,6,"January"
2015,7,38.07,"Psettichthys.melanostictus",2,0.052534804307854,2015,7,"January"
2015,8,43.98,"Psettichthys.melanostictus",1,0.022737608003638,2015,8,"January"
2015,8,21.4,"Psettichthys.melanostictus",1,0.0467289719626168,2015,8,"January"
2015,9,38.02,"Psettichthys.melanostictus",4,0.105207785376118,2015,9,"January"
2015,10,38.45,"Psettichthys.melanostictus",3,0.0780234070221066,2015,10,"January"
