"scientific_name","Decade","New_Month","Avg_Abundance","Old_Year","New_Year","Old_Month"
"Microstomus pacificus","2005",4,6.9780481598,2004,2004,4
"Microstomus pacificus","2005",4,6.9780481598,2005,2005,4
"Microstomus pacificus","2005",4,6.9780481598,2006,2006,4
"Microstomus pacificus","2005",4,6.9780481598,2007,2007,4
"Microstomus pacificus","2005",4,6.9780481598,2008,2008,4
"Microstomus pacificus","2005",4,6.9780481598,2009,2009,4
"Microstomus pacificus","2005",5,0,2000,2000,5
"Microstomus pacificus","2005",5,0,2001,2001,5
"Microstomus pacificus","2005",5,0,2002,2002,5
"Microstomus pacificus","2005",5,0,2003,2003,5
"Microstomus pacificus","2005",5,0,2004,2004,5
"Microstomus pacificus","2005",5,0,2005,2005,5
"Microstomus pacificus","2005",5,0,2006,2006,5
"Microstomus pacificus","2005",5,0,2007,2007,5
"Microstomus pacificus","2005",5,0,2008,2008,5
"Microstomus pacificus","2005",5,0,2009,2009,5
"Microstomus pacificus","2005",6,0,2000,2000,6
"Microstomus pacificus","2005",6,0,2001,2001,6
"Microstomus pacificus","2005",6,0,2002,2002,6
"Microstomus pacificus","2005",6,0,2003,2003,6
"Microstomus pacificus","2005",6,0,2004,2004,6
"Microstomus pacificus","2005",6,0,2005,2005,6
"Microstomus pacificus","2005",6,0,2006,2006,6
"Microstomus pacificus","2005",6,0,2007,2007,6
"Microstomus pacificus","2005",6,0,2008,2008,6
"Microstomus pacificus","2005",6,0,2009,2009,6
"Microstomus pacificus","2005",7,8.7780185359,2000,2000,7
"Microstomus pacificus","2005",7,8.7780185359,2001,2001,7
"Microstomus pacificus","2005",7,8.7780185359,2002,2002,7
"Microstomus pacificus","2005",7,8.7780185359,2003,2003,7
"Microstomus pacificus","2005",7,8.7780185359,2004,2004,7
"Microstomus pacificus","2005",7,8.7780185359,2005,2005,7
"Microstomus pacificus","2005",7,8.7780185359,2006,2006,7
"Microstomus pacificus","2005",7,8.7780185359,2007,2007,7
"Microstomus pacificus","2005",7,8.7780185359,2008,2008,7
"Microstomus pacificus","2005",7,8.7780185359,2009,2009,7
"Microstomus pacificus","2005",8,0,2000,2000,8
"Microstomus pacificus","2005",8,0,2001,2001,8
"Microstomus pacificus","2005",8,0,2002,2002,8
"Microstomus pacificus","2005",8,0,2003,2003,8
"Microstomus pacificus","2005",8,0,2004,2004,8
"Microstomus pacificus","2005",8,0,2005,2005,8
"Microstomus pacificus","2005",8,0,2006,2006,8
"Microstomus pacificus","2005",8,0,2007,2007,8
"Microstomus pacificus","2005",8,0,2008,2008,8
"Microstomus pacificus","2005",8,0,2009,2009,8
"Microstomus pacificus","2005",9,0,2000,2000,9
"Microstomus pacificus","2005",9,0,2001,2001,9
"Microstomus pacificus","2005",9,0,2002,2002,9
"Microstomus pacificus","2005",9,0,2003,2003,9
"Microstomus pacificus","2005",9,0,2004,2004,9
"Microstomus pacificus","2005",9,0,2005,2005,9
"Microstomus pacificus","2005",9,0,2006,2006,9
"Microstomus pacificus","2005",9,0,2007,2007,9
"Microstomus pacificus","2005",9,0,2008,2008,9
"Microstomus pacificus","2005",9,0,2009,2009,9
"Microstomus pacificus","2005",10,0,2000,2000,10
"Microstomus pacificus","2005",10,0,2001,2001,10
"Microstomus pacificus","2005",10,0,2002,2002,10
"Microstomus pacificus","2005",10,0,2003,2003,10
"Microstomus pacificus","2005",10,0,2004,2004,10
"Microstomus pacificus","2005",10,0,2005,2005,10
"Microstomus pacificus","2005",10,0,2006,2006,10
"Microstomus pacificus","2005",10,0,2007,2007,10
"Microstomus pacificus","2005",10,0,2008,2008,10
"Microstomus pacificus","2005",10,0,2009,2009,10
"Microstomus pacificus","2005",11,0,2000,2000,11
"Microstomus pacificus","2005",11,0,2001,2001,11
"Microstomus pacificus","2005",11,0,2002,2002,11
"Microstomus pacificus","2005",11,0,2003,2003,11
"Microstomus pacificus","2005",11,0,2004,2004,11
"Microstomus pacificus","2005",11,0,2005,2005,11
"Microstomus pacificus","2005",11,0,2006,2006,11
"Microstomus pacificus","2005",11,0,2007,2007,11
"Microstomus pacificus","2005",11,0,2008,2008,11
"Microstomus pacificus","2005",11,0,2009,2009,11
"Microstomus pacificus","2005",12,0,2000,2000,12
"Microstomus pacificus","2005",12,0,2001,2001,12
"Microstomus pacificus","2005",12,0,2002,2002,12
"Microstomus pacificus","2005",12,0,2003,2003,12
"Microstomus pacificus","2005",12,0,2004,2004,12
"Microstomus pacificus","2005",12,0,2005,2005,12
"Microstomus pacificus","2005",12,0,2006,2006,12
"Microstomus pacificus","2005",12,0,2007,2007,12
"Microstomus pacificus","2005",12,0,2008,2008,12
"Microstomus pacificus","2005",12,0,2009,2009,12
"Microstomus pacificus","2015",1,0,2010,2010,1
"Microstomus pacificus","2015",1,0,2011,2011,1
"Microstomus pacificus","2015",1,0,2012,2012,1
"Microstomus pacificus","2015",1,0,2013,2013,1
"Microstomus pacificus","2015",1,0,2014,2014,1
"Microstomus pacificus","2015",1,0,2015,2015,1
"Microstomus pacificus","2015",1,0,2016,2016,1
"Microstomus pacificus","2015",1,0,2017,2017,1
"Microstomus pacificus","2015",1,0,2018,2018,1
"Microstomus pacificus","2015",1,0,2019,2019,1
"Microstomus pacificus","2015",1,0,2020,2020,1
"Microstomus pacificus","2015",1,0,2021,2021,1
"Microstomus pacificus","2015",1,0,2022,2022,1
"Microstomus pacificus","2015",2,0,2010,2010,2
"Microstomus pacificus","2015",2,0,2011,2011,2
"Microstomus pacificus","2015",2,0,2012,2012,2
"Microstomus pacificus","2015",2,0,2013,2013,2
"Microstomus pacificus","2015",2,0,2014,2014,2
"Microstomus pacificus","2015",2,0,2015,2015,2
"Microstomus pacificus","2015",2,0,2016,2016,2
"Microstomus pacificus","2015",2,0,2017,2017,2
"Microstomus pacificus","2015",2,0,2018,2018,2
"Microstomus pacificus","2015",2,0,2019,2019,2
"Microstomus pacificus","2015",2,0,2020,2020,2
"Microstomus pacificus","2015",2,0,2021,2021,2
"Microstomus pacificus","2015",2,0,2022,2022,2
"Microstomus pacificus","2015",3,0,2010,2010,3
"Microstomus pacificus","2015",3,0,2011,2011,3
"Microstomus pacificus","2015",3,0,2012,2012,3
"Microstomus pacificus","2015",3,0,2013,2013,3
"Microstomus pacificus","2015",3,0,2014,2014,3
"Microstomus pacificus","2015",3,0,2015,2015,3
"Microstomus pacificus","2015",3,0,2016,2016,3
"Microstomus pacificus","2015",3,0,2017,2017,3
"Microstomus pacificus","2015",3,0,2018,2018,3
"Microstomus pacificus","2015",3,0,2019,2019,3
"Microstomus pacificus","2015",3,0,2020,2020,3
"Microstomus pacificus","2015",3,0,2021,2021,3
"Microstomus pacificus","2015",3,0,2022,2022,3
"Microstomus pacificus","2015",4,12.0947380766154,2010,2010,4
"Microstomus pacificus","2015",4,12.0947380766154,2011,2011,4
"Microstomus pacificus","2015",4,12.0947380766154,2012,2012,4
"Microstomus pacificus","2015",4,12.0947380766154,2013,2013,4
"Microstomus pacificus","2015",4,12.0947380766154,2014,2014,4
"Microstomus pacificus","2015",4,12.0947380766154,2015,2015,4
"Microstomus pacificus","2015",4,12.0947380766154,2016,2016,4
"Microstomus pacificus","2015",4,12.0947380766154,2017,2017,4
"Microstomus pacificus","2015",4,12.0947380766154,2018,2018,4
"Microstomus pacificus","2015",4,12.0947380766154,2019,2019,4
"Microstomus pacificus","2015",4,12.0947380766154,2020,2020,4
"Microstomus pacificus","2015",4,12.0947380766154,2021,2021,4
"Microstomus pacificus","2015",4,12.0947380766154,2022,2022,4
"Microstomus pacificus","2015",5,0,2010,2010,5
"Microstomus pacificus","2015",5,0,2011,2011,5
"Microstomus pacificus","2015",5,0,2012,2012,5
"Microstomus pacificus","2015",5,0,2013,2013,5
"Microstomus pacificus","2015",5,0,2014,2014,5
"Microstomus pacificus","2015",5,0,2015,2015,5
"Microstomus pacificus","2015",5,0,2016,2016,5
"Microstomus pacificus","2015",5,0,2017,2017,5
"Microstomus pacificus","2015",5,0,2018,2018,5
"Microstomus pacificus","2015",5,0,2019,2019,5
"Microstomus pacificus","2015",5,0,2020,2020,5
"Microstomus pacificus","2015",5,0,2021,2021,5
"Microstomus pacificus","2015",5,0,2022,2022,5
"Microstomus pacificus","2015",6,2.67692307692308,2010,2010,6
"Microstomus pacificus","2015",6,2.67692307692308,2011,2011,6
"Microstomus pacificus","2015",6,2.67692307692308,2012,2012,6
"Microstomus pacificus","2015",6,2.67692307692308,2013,2013,6
"Microstomus pacificus","2015",6,2.67692307692308,2014,2014,6
"Microstomus pacificus","2015",6,2.67692307692308,2015,2015,6
"Microstomus pacificus","2015",6,2.67692307692308,2016,2016,6
"Microstomus pacificus","2015",6,2.67692307692308,2017,2017,6
"Microstomus pacificus","2015",6,2.67692307692308,2018,2018,6
"Microstomus pacificus","2015",6,2.67692307692308,2019,2019,6
"Microstomus pacificus","2015",6,2.67692307692308,2020,2020,6
"Microstomus pacificus","2015",6,2.67692307692308,2021,2021,6
"Microstomus pacificus","2015",6,2.67692307692308,2022,2022,6
"Microstomus pacificus","2015",7,2.90000523276923,2010,2010,7
"Microstomus pacificus","2015",7,2.90000523276923,2011,2011,7
"Microstomus pacificus","2015",7,2.90000523276923,2012,2012,7
"Microstomus pacificus","2015",7,2.90000523276923,2013,2013,7
"Microstomus pacificus","2015",7,2.90000523276923,2014,2014,7
"Microstomus pacificus","2015",7,2.90000523276923,2015,2015,7
"Microstomus pacificus","2015",7,2.90000523276923,2016,2016,7
"Microstomus pacificus","2015",7,2.90000523276923,2017,2017,7
"Microstomus pacificus","2015",7,2.90000523276923,2018,2018,7
"Microstomus pacificus","2015",7,2.90000523276923,2019,2019,7
"Microstomus pacificus","2015",7,2.90000523276923,2020,2020,7
"Microstomus pacificus","2015",7,2.90000523276923,2021,2021,7
"Microstomus pacificus","2015",7,2.90000523276923,2022,2022,7
"Microstomus pacificus","2015",8,2.00838747161538,2010,2010,8
"Microstomus pacificus","2015",8,2.00838747161538,2011,2011,8
"Microstomus pacificus","2015",8,2.00838747161538,2012,2012,8
"Microstomus pacificus","2015",8,2.00838747161538,2013,2013,8
"Microstomus pacificus","2015",8,2.00838747161538,2014,2014,8
"Microstomus pacificus","2015",8,2.00838747161538,2015,2015,8
"Microstomus pacificus","2015",8,2.00838747161538,2016,2016,8
"Microstomus pacificus","2015",8,2.00838747161538,2017,2017,8
"Microstomus pacificus","2015",8,2.00838747161538,2018,2018,8
"Microstomus pacificus","2015",8,2.00838747161538,2019,2019,8
"Microstomus pacificus","2015",8,2.00838747161538,2020,2020,8
"Microstomus pacificus","2015",8,2.00838747161538,2021,2021,8
"Microstomus pacificus","2015",8,2.00838747161538,2022,2022,8
"Microstomus pacificus","2015",9,0,2010,2010,9
"Microstomus pacificus","2015",9,0,2011,2011,9
"Microstomus pacificus","2015",9,0,2012,2012,9
"Microstomus pacificus","2015",9,0,2013,2013,9
"Microstomus pacificus","2015",9,0,2014,2014,9
"Microstomus pacificus","2015",9,0,2015,2015,9
"Microstomus pacificus","2015",9,0,2016,2016,9
"Microstomus pacificus","2015",9,0,2017,2017,9
"Microstomus pacificus","2015",9,0,2018,2018,9
"Microstomus pacificus","2015",9,0,2019,2019,9
"Microstomus pacificus","2015",9,0,2020,2020,9
"Microstomus pacificus","2015",9,0,2021,2021,9
"Microstomus pacificus","2015",9,0,2022,2022,9
"Microstomus pacificus","2015",10,0,2010,2010,10
"Microstomus pacificus","2015",10,0,2011,2011,10
"Microstomus pacificus","2015",10,0,2012,2012,10
"Microstomus pacificus","2015",10,0,2013,2013,10
"Microstomus pacificus","2015",10,0,2014,2014,10
"Microstomus pacificus","2015",10,0,2015,2015,10
"Microstomus pacificus","2015",10,0,2016,2016,10
"Microstomus pacificus","2015",10,0,2017,2017,10
"Microstomus pacificus","2015",10,0,2018,2018,10
"Microstomus pacificus","2015",10,0,2019,2019,10
"Microstomus pacificus","2015",10,0,2020,2020,10
"Microstomus pacificus","2015",10,0,2021,2021,10
"Microstomus pacificus","2015",10,0,2022,2022,10
"Microstomus pacificus","2015",11,0,2010,2010,11
"Microstomus pacificus","2015",11,0,2011,2011,11
"Microstomus pacificus","2015",11,0,2012,2012,11
"Microstomus pacificus","2015",11,0,2013,2013,11
"Microstomus pacificus","2015",11,0,2014,2014,11
"Microstomus pacificus","2015",11,0,2015,2015,11
"Microstomus pacificus","2015",11,0,2016,2016,11
"Microstomus pacificus","2015",11,0,2017,2017,11
"Microstomus pacificus","2015",11,0,2018,2018,11
"Microstomus pacificus","2015",11,0,2019,2019,11
"Microstomus pacificus","2015",11,0,2020,2020,11
"Microstomus pacificus","2015",11,0,2021,2021,11
"Microstomus pacificus","2015",11,0,2022,2022,11
"Microstomus pacificus","2015",12,0,2010,2010,12
"Microstomus pacificus","2015",12,0,2011,2011,12
"Microstomus pacificus","2015",12,0,2012,2012,12
"Microstomus pacificus","2015",12,0,2013,2013,12
"Microstomus pacificus","2015",12,0,2014,2014,12
"Microstomus pacificus","2015",12,0,2015,2015,12
"Microstomus pacificus","2015",12,0,2016,2016,12
"Microstomus pacificus","2015",12,0,2017,2017,12
"Microstomus pacificus","2015",12,0,2018,2018,12
"Microstomus pacificus","2015",12,0,2019,2019,12
"Microstomus pacificus","2015",12,0,2020,2020,12
"Microstomus pacificus","2015",12,0,2021,2021,12
"Microstomus pacificus","2015",12,0,2022,2022,12
"Nansenia candida","1955",1,0,1951,1951,1
"Nansenia candida","1955",1,0,1952,1952,1
"Nansenia candida","1955",1,0,1953,1953,1
"Nansenia candida","1955",1,0,1954,1954,1
"Nansenia candida","1955",1,0,1955,1955,1
"Nansenia candida","1955",1,0,1956,1956,1
"Nansenia candida","1955",1,0,1957,1957,1
"Nansenia candida","1955",1,0,1958,1958,1
"Nansenia candida","1955",1,0,1959,1959,1
"Nansenia candida","1955",2,0,1951,1951,2
"Nansenia candida","1955",2,0,1952,1952,2
"Nansenia candida","1955",2,0,1953,1953,2
"Nansenia candida","1955",2,0,1954,1954,2
"Nansenia candida","1955",2,0,1955,1955,2
"Nansenia candida","1955",2,0,1956,1956,2
"Nansenia candida","1955",2,0,1957,1957,2
"Nansenia candida","1955",2,0,1958,1958,2
"Nansenia candida","1955",2,0,1959,1959,2
"Nansenia candida","1955",3,0,1951,1951,3
"Nansenia candida","1955",3,0,1952,1952,3
"Nansenia candida","1955",3,0,1953,1953,3
"Nansenia candida","1955",3,0,1954,1954,3
"Nansenia candida","1955",3,0,1955,1955,3
"Nansenia candida","1955",3,0,1956,1956,3
"Nansenia candida","1955",3,0,1957,1957,3
"Nansenia candida","1955",3,0,1958,1958,3
"Nansenia candida","1955",3,0,1959,1959,3
"Nansenia candida","1955",4,9.07666666666667,1951,1951,4
"Nansenia candida","1955",4,9.07666666666667,1952,1952,4
"Nansenia candida","1955",4,9.07666666666667,1953,1953,4
"Nansenia candida","1955",4,9.07666666666667,1954,1954,4
"Nansenia candida","1955",4,9.07666666666667,1955,1955,4
"Nansenia candida","1955",4,9.07666666666667,1956,1956,4
"Nansenia candida","1955",4,9.07666666666667,1957,1957,4
"Nansenia candida","1955",4,9.07666666666667,1958,1958,4
"Nansenia candida","1955",4,9.07666666666667,1959,1959,4
"Nansenia candida","1955",5,0,1951,1951,5
"Nansenia candida","1955",5,0,1952,1952,5
"Nansenia candida","1955",5,0,1953,1953,5
"Nansenia candida","1955",5,0,1954,1954,5
"Nansenia candida","1955",5,0,1955,1955,5
"Nansenia candida","1955",5,0,1956,1956,5
"Nansenia candida","1955",5,0,1957,1957,5
"Nansenia candida","1955",5,0,1958,1958,5
"Nansenia candida","1955",5,0,1959,1959,5
"Nansenia candida","1955",6,2.11,1951,1951,6
"Nansenia candida","1955",6,2.11,1952,1952,6
"Nansenia candida","1955",6,2.11,1953,1953,6
"Nansenia candida","1955",6,2.11,1954,1954,6
"Nansenia candida","1955",6,2.11,1955,1955,6
"Nansenia candida","1955",6,2.11,1956,1956,6
"Nansenia candida","1955",6,2.11,1957,1957,6
"Nansenia candida","1955",6,2.11,1958,1958,6
"Nansenia candida","1955",6,2.11,1959,1959,6
"Nansenia candida","1955",7,1.64444444444444,1951,1951,7
"Nansenia candida","1955",7,1.64444444444444,1952,1952,7
"Nansenia candida","1955",7,1.64444444444444,1953,1953,7
"Nansenia candida","1955",7,1.64444444444444,1954,1954,7
"Nansenia candida","1955",7,1.64444444444444,1955,1955,7
"Nansenia candida","1955",7,1.64444444444444,1956,1956,7
"Nansenia candida","1955",7,1.64444444444444,1957,1957,7
"Nansenia candida","1955",7,1.64444444444444,1958,1958,7
"Nansenia candida","1955",7,1.64444444444444,1959,1959,7
"Nansenia candida","1955",8,0,1951,1951,8
"Nansenia candida","1955",8,0,1952,1952,8
"Nansenia candida","1955",8,0,1953,1953,8
"Nansenia candida","1955",8,0,1954,1954,8
"Nansenia candida","1955",8,0,1955,1955,8
"Nansenia candida","1955",8,0,1956,1956,8
"Nansenia candida","1955",8,0,1957,1957,8
"Nansenia candida","1955",8,0,1958,1958,8
"Nansenia candida","1955",8,0,1959,1959,8
"Nansenia candida","1955",9,0,1951,1951,9
"Nansenia candida","1955",9,0,1952,1952,9
"Nansenia candida","1955",9,0,1953,1953,9
"Nansenia candida","1955",9,0,1954,1954,9
"Nansenia candida","1955",9,0,1955,1955,9
"Nansenia candida","1955",9,0,1956,1956,9
"Nansenia candida","1955",9,0,1957,1957,9
"Nansenia candida","1955",9,0,1958,1958,9
"Nansenia candida","1955",9,0,1959,1959,9
"Nansenia candida","1955",10,0,1951,1951,10
"Nansenia candida","1955",10,0,1952,1952,10
"Nansenia candida","1955",10,0,1953,1953,10
"Nansenia candida","1955",10,0,1954,1954,10
"Nansenia candida","1955",10,0,1955,1955,10
"Nansenia candida","1955",10,0,1956,1956,10
"Nansenia candida","1955",10,0,1957,1957,10
"Nansenia candida","1955",10,0,1958,1958,10
"Nansenia candida","1955",10,0,1959,1959,10
"Nansenia candida","1955",11,0,1951,1951,11
"Nansenia candida","1955",11,0,1952,1952,11
"Nansenia candida","1955",11,0,1953,1953,11
"Nansenia candida","1955",11,0,1954,1954,11
"Nansenia candida","1955",11,0,1955,1955,11
"Nansenia candida","1955",11,0,1956,1956,11
"Nansenia candida","1955",11,0,1957,1957,11
"Nansenia candida","1955",11,0,1958,1958,11
"Nansenia candida","1955",11,0,1959,1959,11
"Nansenia candida","1955",12,0,1951,1951,12
"Nansenia candida","1955",12,0,1952,1952,12
"Nansenia candida","1955",12,0,1953,1953,12
"Nansenia candida","1955",12,0,1954,1954,12
"Nansenia candida","1955",12,0,1955,1955,12
"Nansenia candida","1955",12,0,1956,1956,12
"Nansenia candida","1955",12,0,1957,1957,12
"Nansenia candida","1955",12,0,1958,1958,12
"Nansenia candida","1955",12,0,1959,1959,12
"Nansenia candida","1965",1,0.311,1960,1960,1
"Nansenia candida","1965",1,0.311,1961,1961,1
"Nansenia candida","1965",1,0.311,1962,1962,1
"Nansenia candida","1965",1,0.311,1963,1963,1
"Nansenia candida","1965",1,0.311,1964,1964,1
"Nansenia candida","1965",1,0.311,1965,1965,1
"Nansenia candida","1965",1,0.311,1966,1966,1
"Nansenia candida","1965",1,0.311,1967,1967,1
"Nansenia candida","1965",1,0.311,1968,1968,1
"Nansenia candida","1965",1,0.311,1969,1969,1
"Nansenia candida","1965",2,0,1960,1960,2
"Nansenia candida","1965",2,0,1961,1961,2
"Nansenia candida","1965",2,0,1962,1962,2
"Nansenia candida","1965",2,0,1963,1963,2
"Nansenia candida","1965",2,0,1964,1964,2
"Nansenia candida","1965",2,0,1965,1965,2
"Nansenia candida","1965",2,0,1966,1966,2
"Nansenia candida","1965",2,0,1967,1967,2
"Nansenia candida","1965",2,0,1968,1968,2
"Nansenia candida","1965",2,0,1969,1969,2
"Nansenia candida","1965",3,1.153,1960,1960,3
"Nansenia candida","1965",3,1.153,1961,1961,3
"Nansenia candida","1965",3,1.153,1962,1962,3
"Nansenia candida","1965",3,1.153,1963,1963,3
"Nansenia candida","1965",3,1.153,1964,1964,3
"Nansenia candida","1965",3,1.153,1965,1965,3
"Nansenia candida","1965",3,1.153,1966,1966,3
"Nansenia candida","1965",3,1.153,1967,1967,3
"Nansenia candida","1965",3,1.153,1968,1968,3
"Nansenia candida","1965",3,1.153,1969,1969,3
"Nansenia candida","1965",4,5.919,1960,1960,4
"Nansenia candida","1965",4,5.919,1961,1961,4
"Nansenia candida","1965",4,5.919,1962,1962,4
"Nansenia candida","1965",4,5.919,1963,1963,4
"Nansenia candida","1965",4,5.919,1964,1964,4
"Nansenia candida","1965",4,5.919,1965,1965,4
"Nansenia candida","1965",4,5.919,1966,1966,4
"Nansenia candida","1965",4,5.919,1967,1967,4
"Nansenia candida","1965",4,5.919,1968,1968,4
"Nansenia candida","1965",4,5.919,1969,1969,4
"Nansenia candida","1965",5,0,1960,1960,5
